,rewards
2853,100.0
2854,102.5
2855,100.39999999999986
2856,117.49960317460318
2857,50.47619047619044
2858,123.5940476190476
2859,100.0
2860,101.0
2861,102.5
2862,102.5
2863,129.64682539682536
2864,34.54087301587326
2865,109.66349206349207
2866,105.31071428571428
2867,104.36666666666666
2868,30.362301587301722
2869,105.31071428571428
2870,35.365476190476365
2871,104.16666666666642
2872,101.0
2873,159.83333333333343
2874,105.31071428571428
2875,117.85714285714285
2876,102.5
2877,47.10833333333351
2878,135.69523809523812
2879,104.36666666666666
2880,102.5
2881,105.31071428571428
2882,102.5
2883,105.31071428571428
2884,105.31071428571428
2885,134.89999999999998
2886,35.34682539682537
2887,102.5
2888,124.28095238095237
2889,104.36666666666666
2890,100.0
2891,102.5
2892,105.31071428571428
2893,104.36666666666666
2894,138.91666666666666
2895,126.07619047619048
2896,104.36666666666666
2897,102.5
2898,68.8976190476191
2899,31.66428571428588
2900,104.36666666666666
2901,119.03571428571425
2902,102.5
2903,55.18095238095244
2904,100.0
2905,30.17222222222237
2906,105.31071428571428
2907,98.36666666666648
2908,77.21666666666673
2909,104.36666666666666
2910,118.25515873015871
2911,104.36666666666666
2912,69.77896825396807
2913,107.92738095238096
2914,113.16666666666666
2915,105.31071428571428
2916,101.0
2917,100.0
2918,119.72261904761902
2919,104.36666666666666
2920,37.407539682539934
2921,105.31071428571428
2922,102.5
2923,50.47619047619044
2924,134.51071428571424
2925,104.24999999999974
2926,30.080555555555716
2927,149.50000000000003
2928,149.41666666666669
2929,152.7142857142857
2930,107.5
2931,105.31071428571428
2932,146.23690476190487
2933,129.0
2934,104.16666666666642
2935,43.30119047619057
2936,112.10952380952382
2937,30.347222222222385
2938,102.5
2939,102.5
2940,104.16666666666642
2941,50.476190476190446
2942,30.091666666666818
2943,106.58333333333333
2944,104.36666666666666
2945,55.46230158730185
2946,30.091666666666818
2947,101.0
2948,30.011111111111273
2949,105.31071428571428
2950,53.73333333333323
2951,105.31071428571428
2952,100.0
2953,30.011111111111273
2954,30.011111111111273
2955,103.33333333333333
2956,102.5
2957,32.76944444444465
2958,102.5
2959,145.64761904761906
2960,126.46666666666667
2961,102.5
2962,105.31071428571428
2963,30.080555555555716
2964,105.31071428571428
2965,51.56904761904755
2966,102.5
2967,116.19682539682537
2968,104.36666666666666
2969,44.645634920635025
2970,100.0
2971,123.29960317460313
2972,38.20595238095245
2973,77.26666666666698
2974,155.66666666666674
2975,100.0
2976,42.68809523809552
2977,100.0
2978,104.36666666666666
2979,102.5
2980,101.0
2981,30.82500000000003
2982,33.472222222222214
2983,102.5
2984,33.47222222222222
2985,105.31071428571428
2986,117.79365079365078
2987,104.16666666666642
2988,104.16666666666642
2989,100.0
2990,131.2857142857143
2991,100.0
2992,104.16666666666642
2993,100.0
2994,132.49999999999997
2995,33.71428571428567
2996,56.72380952380968
2997,49.36984126984129
2998,164.50000000000003
2999,30.286111111111275
3000,30.902777777777953
3001,105.31071428571428
3002,30.000000000000156
3003,100.0
3004,101.0
3005,173.70000000000007
3006,104.36666666666666
3007,32.27500000000008
3008,80.39563492063459
3009,34.25595238095237
3010,105.31071428571428
3011,34.28531746031737
3012,31.65555555555559
3013,33.47222222222222
3014,102.5
3015,102.5
3016,101.0
3017,32.77777777777783
3018,102.5
3019,105.31071428571428
3020,81.84563492063448
3021,102.5
3022,102.5
3023,116.53809523809522
3024,35.56746031746031
3025,100.0
3026,32.34166666666667
3027,102.5
3028,104.24999999999974
3029,100.0
3030,102.5
3031,100.0
3032,100.0
3033,43.21547619047633
3034,112.32261904761904
3035,105.65793650793651
3036,100.0
3037,120.25238095238092
3038,101.0
3039,114.62261904761903
3040,134.16666666666646
3041,50.83373015873016
3042,141.08333333333331
3043,104.36666666666666
3044,36.196031746031764
3045,102.5
3046,104.36666666666666
3047,36.58134920634919
3048,34.41944444444442
3049,102.5
3050,41.74761904761922
3051,100.0
3052,138.94047619047623
3053,42.188492063492255
3054,100.0
3055,104.16666666666642
3056,47.40119047619067
3057,105.31071428571428
3058,43.033333333333495
3059,49.70595238095222
3060,39.988095238095205
3061,102.5
3062,102.5
3063,104.36666666666666
3064,101.0
3065,100.0
3066,100.0
3067,38.52182539682544
3068,126.18849206349202
3069,177.76428571428534
3070,102.5
3071,104.36666666666666
3072,142.31904761904764
3073,115.52857142857142
3074,33.430555555555515
3075,102.5
3076,35.63690476190474
3077,100.0
3078,130.76349206349204
3079,43.03928571428588
3080,32.54999999999995
3081,102.5
3082,156.00000000000006
3083,31.441666666666773
3084,104.16666666666642
3085,104.36666666666666
3086,101.0
3087,34.690476190476105
3088,100.0
3089,102.5
3090,31.416666666666746
3091,79.88333333333341
3092,104.36666666666666
3093,104.36666666666666
3094,118.03333333333332
3095,42.05555555555582
3096,33.577380952380906
3097,104.36666666666666
3098,33.171428571428585
3099,50.45238095238092
3100,105.31071428571428
3101,33.47222222222222
3102,100.0
3103,104.36666666666666
3104,101.0
3105,107.79126984126984
3106,30.208333333333496
3107,30.33412698412715
3108,126.2178571428572
3109,33.47222222222222
3110,121.16666666666667
3111,122.06190476190474
3112,100.0
3113,81.77619047619008
3114,112.80595238095239
3115,33.47222222222222
3116,127.74999999999999
3117,202.66666666666646
3118,99.76666666666655
3119,30.16111111111126
3120,104.16666666666642
3121,104.08333333333309
3122,60.14563492063519
3123,37.99563492063521
3124,120.18571428571425
3125,98.24563492063464
3126,102.5
3127,110.69126984126984
3128,120.0190476190476
3129,38.07182539682556
3130,30.172222222222373
3131,93.80000000000007
3132,102.5
3133,105.31071428571428
3134,31.228968253968354
3135,33.05555555555557
3136,101.0
3137,36.17896825396852
3138,31.70873015873034
3139,115.4952380952381
3140,109.25
3141,50.476190476190446
3142,102.5
3143,37.63095238095238
3144,101.0
3145,104.36666666666666
3146,31.20833333333343
3147,48.247619047619
3148,128.91666666666666
3149,114.20238095238093
3150,37.34325396825396
3151,104.36666666666666
3152,50.45238095238092
3153,100.0
3154,104.36666666666666
3155,100.0
3156,104.36666666666666
3157,126.8702380952381
3158,34.98373015873017
3159,37.63095238095238
3160,131.54404761904757
3161,104.16666666666642
3162,100.0
3163,102.5
3164,50.476190476190446
3165,129.83333333333331
3166,33.37499999999994
3167,102.5
3168,33.47222222222222
3169,32.63611111111109
3170,175.66666666666669
3171,37.53769841269852
3172,110.20357142857142
3173,106.05238095238096
3174,105.31071428571428
3175,30.011111111111273
3176,105.31071428571428
3177,106.91666666666667
3178,104.36666666666666
3179,106.81071428571428
3180,100.0
3181,197.91666666666652
3182,33.008730158730195
3183,30.011111111111273
3184,31.397222222222208
3185,106.58333333333333
3186,34.54761904761904
3187,140.5
3188,158.91666666666674
3189,102.5
3190,100.0
3191,32.45277777777774
3192,150.16190476190476
3193,102.5
3194,102.5
3195,130.12261904761903
3196,157.50000000000006
3197,106.62738095238095
3198,32.74563492063511
3199,170.6833333333335
3200,102.5
3201,102.5
3202,102.5
3203,102.5
3204,100.0
3205,106.62738095238095
3206,109.44761904761904
3207,32.99722222222218
3208,100.0
3209,124.16666666666666
3210,60.48571428571446
3211,35.555158730158745
3212,30.447222222222315
3213,31.634126984127164
3214,102.5
3215,78.27142857142856
3216,30.011111111111273
3217,107.28571428571429
3218,101.0
3219,104.36666666666666
3220,104.08333333333309
3221,31.569444444444624
3222,114.4952380952381
3223,104.36666666666666
3224,30.905555555555598
3225,106.10515873015873
3226,103.91666666666667
3227,30.080555555555716
3228,30.57579365079382
3229,106.10515873015873
3230,84.41666666666671
3231,106.00515873015873
3232,102.5
3233,102.5
3234,106.10515873015873
3235,102.5
3236,100.0
3237,60.535714285714455
3238,180.66666666666669
3239,106.00515873015873
3240,100.0
3241,143.23809523809524
3242,100.0
3243,101.02182539682516
3244,102.5
3245,106.00515873015873
3246,147.97619047619048
3247,104.36666666666666
3248,104.16666666666642
3249,106.10515873015873
3250,186.08333333333326
3251,101.0
3252,99.41230158730133
3253,198.76746031746018
3254,102.5
3255,122.90476190476188
3256,30.091666666666818
3257,101.0
3258,105.31071428571428
3259,104.36666666666666
3260,32.154365079365256
3261,48.98809523809535
3262,50.890476190476186
3263,104.36666666666666
3264,102.5
3265,63.816666666666855
3266,104.36666666666666
3267,108.46190476190476
3268,106.21626984126985
3269,111.80000000000001
3270,106.21626984126985
3271,100.0
3272,53.27896825396844
3273,111.66666666666636
3274,101.0
3275,149.46230158730137
3276,104.36666666666666
3277,101.0
3278,100.0
3279,189.08333333333326
3280,104.16666666666642
3281,110.9952380952381
3282,105.31071428571428
3283,30.091666666666818
3284,100.0
3285,55.000000000000185
3286,132.5
3287,102.5
3288,104.36666666666666
3289,50.43452380952378
3290,106.21626984126985
3291,109.58333333333333
3292,100.0
3293,30.172222222222384
3294,111.93134920634921
3295,105.86904761904762
3296,30.172222222222384
3297,100.0
3298,100.0
3299,100.0
